Date and Time,Site,Source IP Address,User Name,Application Name,Application Category,Reputation,URL Category,Action Taken,Isolation Type,Total Bytes,Downloaded Bytes,Uploaded Bytes,Client IP Address,Destination IP Address,Destination Port,Protection Area,Malware Name,Block Reason,Rule Name,URL,Method,Content Type,Browser Name,Browser Version,Agent Name,HTTP Status,Location,Process Name,MCP,POP ID,POP Country Code,HTTP Referer,RBI,HTTPS Scanning,AV Upload Scan Enabled,AV Download Scan Enabled,Client Hostname,Filename,POP Egress IP,POP Ingress IP,Proxy Port,DLP Scanning,Malware Probability,Domain Fronting Host,SSL Client Protocol,SSL Server Protocol,Domain Fronting URL,Transaction Time,Processing Time,Time to First Byte from Server,Time to Last Byte from Server
2026-07-16T16:21:20,ss-prod-ue1-ns.aws.adobess.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,66734,65076,1658,10.20.133.43,52.87.25.189,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,ss-prod-ue1-ns.aws.adobess.com/api/v1/notifications,GET,application/x-empty,Other,,Adobe UXP Runtime/uxp-9.3.0-uxp (darwin 25.4.0; arm64) Adobe Photoshop/27.8.0 com.adobe.ccx.start/10.9.0.13,403,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,notifications,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,171ms ,6ms ,0s,0s
2026-07-16T16:21:19,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.8.8,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,185ms ,6ms ,0s,0s
2026-07-16T16:21:18,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,175ms ,5ms ,0s,0s
2026-07-16T16:21:18,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,178ms ,5ms ,0s,0s
2026-07-16T16:21:17,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.8.8,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,182ms ,5ms ,0s,0s
2026-07-16T16:21:17,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.8.8,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,188ms ,5ms ,0s,0s
2026-07-16T16:21:16,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64451,64078,373,10.20.133.43,172.64.41.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,375ms ,5ms ,0s,0s
2026-07-16T16:21:15,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,247ms ,5ms ,0s,0s
2026-07-16T16:21:13,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64451,64078,373,10.20.133.43,172.64.41.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,136ms ,5ms ,0s,0s
2026-07-16T16:21:13,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,200ms ,5ms ,0s,0s
2026-07-16T16:21:13,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64451,64078,373,10.20.133.43,172.64.41.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,187ms ,5ms ,0s,0s
2026-07-16T16:21:12,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.8.8,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,175ms ,5ms ,0s,0s
2026-07-16T16:21:12,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,175ms ,6ms ,0s,0s
2026-07-16T16:21:11,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,195ms ,5ms ,0s,0s
2026-07-16T16:21:11,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64451,64078,373,10.20.133.43,172.64.41.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,234ms ,5ms ,0s,0s
2026-07-16T16:21:11,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,189ms ,5ms ,0s,0s
2026-07-16T16:21:10,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.8.8,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,149ms ,5ms ,0s,0s
2026-07-16T16:21:10,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,230ms ,6ms ,0s,0s
2026-07-16T16:21:10,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,230ms ,5ms ,0s,0s
2026-07-16T16:21:10,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,237ms ,6ms ,0s,0s
2026-07-16T16:21:09,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,173ms ,5ms ,0s,0s
2026-07-16T16:21:09,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,197ms ,5ms ,0s,0s
2026-07-16T16:21:09,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,270ms ,5ms ,0s,0s
2026-07-16T16:21:09,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.8.8,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,213ms ,5ms ,0s,0s
2026-07-16T16:21:09,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,190ms ,5ms ,0s,0s
2026-07-16T16:20:48,cnn.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,General News,BLOCK,None,69121,64809,4312,10.20.133.43,151.101.131.5,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,cnn.com/,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,230ms ,7ms ,0s,0s
2026-07-16T16:20:37,cnn.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,General News,BLOCK,None,69121,64809,4312,10.20.133.43,151.101.195.5,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,cnn.com/,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,614ms ,28ms ,0s,0s
2026-07-16T16:20:35,ss-prod-ue1-ns.aws.adobess.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,66009,64155,1854,10.20.133.43,54.158.80.202,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,ss-prod-ue1-ns.aws.adobess.com/api/v1/notifications,GET,application/x-empty,Other,,CoreSync: 7.8.10.1 And MacOS Version 26.4 (Build 25E246),403,,core sync,true,257,US,,false,true,false,false,bd01l05010.local,notifications,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,234ms ,5ms ,0s,0s
2026-07-16T16:20:19,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,34s 782ms ,2ms ,0s,0s
2026-07-16T16:14:44,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,24s 180ms ,3ms ,0s,0s
2026-07-16T16:09:20,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,2s 401ms ,2ms ,0s,0s
2026-07-16T16:04:17,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,35s 541ms ,2ms ,0s,0s
2026-07-16T15:58:41,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,23s 569ms ,4ms ,0s,0s
2026-07-16T15:53:18,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,22s 330ms ,2ms ,0s,0s
2026-07-16T15:47:55,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,10s 755ms ,2ms ,0s,0s
2026-07-16T15:42:44,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,26s 623ms ,2ms ,0s,0s
2026-07-16T15:37:17,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,23s 361ms ,3ms ,0s,0s
2026-07-16T15:31:53,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,25s 813ms ,2ms ,0s,0s
2026-07-16T15:26:27,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,23s 609ms ,6ms ,0s,0s
2026-07-16T15:21:03,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,36s 426ms ,3ms ,0s,0s
2026-07-16T15:15:26,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,28s 791ms ,2ms ,0s,0s
2026-07-16T15:09:57,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,36s 303ms ,3ms ,0s,0s
2026-07-16T15:04:19,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,28s 671ms ,2ms ,0s,0s
2026-07-16T14:58:50,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,35s 804ms ,3ms ,0s,0s
2026-07-16T14:53:14,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,22s 668ms ,2ms ,0s,0s
2026-07-16T14:47:51,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,35s 107ms ,3ms ,0s,0s
2026-07-16T14:42:16,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,18s 47ms ,2ms ,0s,0s
2026-07-16T14:36:57,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,24s 585ms ,4ms ,0s,0s
2026-07-16T14:31:32,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,26s 429ms ,3ms ,0s,0s
2026-07-16T14:26:05,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,11s 532ms ,3ms ,0s,0s
2026-07-16T14:20:54,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,23s 854ms ,2ms ,0s,0s
2026-07-16T14:15:29,hbrt.adobe.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,61336,61336,0,10.20.133.43,192.147.130.245,443,No Web Access,,TLS handshake failed,handshakefailed,hbrt.adobe.com/,CONNECT,application/x-empty,Other,,,500,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,,,,35s 798ms ,3ms ,0s,0s
